Player_name,age,position,team name,games,games started,minutes,points,Field goals,2FG,3FG,FT,R.offensive,R.defensive,R.total,Assists,Steals,BLK,Turnover,Persona fouls,year played
Larry Nance Jr.,25,C,TOT,66,27,21.5,8.7,.581,.594,.167,.664,2.4,4.4,6.8,1.2,1.3,0.6,0.8,2.6,2018
Shabazz Napier,26,PG,POR,74,10,20.7,8.7,.420,.450,.376,.841,0.4,1.9,2.3,2.0,1.1,0.2,1.2,1.1,2018
Jameer Nelson,35,PG,TOT,50,0,20.3,4.9,.389,.450,.331,.800,0.3,1.8,2.1,3.6,0.5,0.1,1.3,1.6,2018
Raul Neto,25,PG,UTA,41,0,12.1,4.5,.457,.481,.404,.743,0.2,1.0,1.2,1.8,0.3,0.1,0.9,0.9,2018
Georges Niang,24,PF,UTA,9,0,3.6,1.0,.364,.571,.000,.500,0.3,0.7,1.0,0.3,0.2,0.0,0.3,0.1,2018
Joakim Noah,32,C,NYK,7,0,5.7,1.7,.500,.500,,.500,0.9,1.1,2.0,0.6,0.3,0.3,0.6,0.7,2018
Nerlens Noel,23,C,DAL,30,6,15.7,4.4,.524,.529,.000,.750,1.6,4.0,5.6,0.7,1.0,0.7,0.9,2.0,2018
Lucas Nogueira,25,C,TOR,49,3,8.5,2.5,.613,.721,.263,.679,0.4,1.4,1.8,0.4,0.5,0.9,0.3,1.0,2018
Dirk Nowitzki,39,C,DAL,77,77,24.7,12.0,.456,.494,.409,.898,0.3,5.4,5.7,1.6,0.6,0.6,0.7,1.9,2018
Frank Ntilikina,19,PG,NYK,78,9,21.9,5.9,.364,.385,.318,.721,0.5,1.8,2.3,3.2,0.8,0.2,1.7,2.3,2018
Jusuf Nurkić,23,C,POR,79,79,26.4,14.3,.505,.508,.000,.630,2.4,6.6,9.0,1.8,0.8,1.4,2.3,3.1,2018
David Nwaba,25,SG,CHI,70,21,23.5,7.9,.478,.496,.346,.655,1.3,3.4,4.7,1.5,0.8,0.4,1.1,2.3,2018
Johnny O'Bryant,24,PF,CHO,36,0,10.5,4.8,.398,.422,.326,.840,0.8,1.8,2.6,0.4,0.3,0.2,0.4,1.3,2018
Royce O'Neale,24,SF,UTA,69,4,16.7,5.0,.423,.470,.356,.803,0.4,3.1,3.4,1.4,0.5,0.2,0.8,1.5,2018
Kyle O'Quinn,27,C,NYK,77,10,18.0,7.1,.583,.599,.235,.772,1.6,4.5,6.1,2.1,0.5,1.3,1.3,2.5,2018
Semi Ojeleye,23,PF,BOS,73,0,15.8,2.7,.346,.397,.320,.610,0.5,1.7,2.2,0.3,0.3,0.1,0.3,1.2,2018
Emeka Okafor,35,C,NOP,26,19,13.6,4.4,.505,.505,,.818,1.8,2.8,4.6,0.3,0.3,1.0,0.5,1.2,2018
Jahlil Okafor,22,C,TOT,28,0,12.6,6.3,.558,.567,.250,.724,0.8,2.3,3.0,0.4,0.1,0.6,0.8,1.8,2018
Victor Oladipo,25,SG,IND,75,75,34.0,23.1,.477,.528,.371,.799,0.6,4.6,5.2,4.3,2.4,0.8,2.9,2.3,2018
Kelly Olynyk,26,PF,MIA,76,22,23.4,11.5,.497,.590,.379,.770,1.2,4.5,5.7,2.7,0.8,0.5,1.9,2.9,2018
Chinanu Onuaku,21,C,HOU,1,0,22.0,4.0,.400,.400,,,1.0,3.0,4.0,1.0,0.0,0.0,3.0,4.0,2018
Cedi Osman,22,SF,CLE,61,12,11.0,3.9,.484,.586,.368,.565,0.3,1.7,2.0,0.7,0.4,0.0,0.5,1.3,2018
Kelly Oubre Jr.,22,SF,WAS,81,11,27.5,11.8,.403,.456,.341,.820,0.7,3.8,4.5,1.2,1.0,0.4,1.1,2.9,2018
Zaza Pachulia,33,C,GSW,69,57,14.1,5.4,.564,.567,.000,.806,1.3,3.4,4.7,1.6,0.6,0.2,1.0,1.8,2018
Marcus Paige,24,PG,CHO,5,0,5.6,2.4,.286,.333,.250,1.000,0.0,0.8,0.8,0.6,0.0,0.0,0.0,0.0,2018
Georgios Papagiannis,20,C,TOT,17,0,7.2,2.1,.429,.429,,,0.8,1.4,2.2,0.5,0.2,0.4,0.5,0.7,2018
Jabari Parker,22,PF,MIL,31,3,24.0,12.6,.482,.514,.383,.741,1.4,3.5,4.9,1.9,0.8,0.3,1.5,1.6,2018
Tony Parker,35,PG,SAS,55,21,19.5,7.7,.459,.479,.270,.705,0.1,1.6,1.7,3.5,0.5,0.0,1.2,0.9,2018
Chandler Parsons,29,SF,MEM,36,8,19.2,7.9,.462,.504,.421,.630,0.4,2.1,2.5,1.9,0.5,0.3,1.0,1.5,2018
Patrick Patterson,28,PF,OKC,82,3,15.5,3.9,.398,.421,.386,.870,0.4,2.0,2.4,0.7,0.6,0.3,0.4,1.1,2018
Justin Patton,20,C,MIN,1,0,4.0,2.0,.500,.500,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2018
Brandon Paul,26,SG,SAS,64,2,9.0,2.3,.433,.548,.278,.512,0.1,1.0,1.1,0.6,0.4,0.1,0.5,0.9,2018
Chris Paul,32,PG,HOU,58,58,31.8,18.6,.460,.532,.380,.919,0.6,4.8,5.4,7.9,1.7,0.2,2.2,2.4,2018
Adreian Payne,26,PF,ORL,5,0,8.6,4.2,.700,.714,.667,.833,0.4,1.4,1.8,0.0,0.4,0.0,0.4,1.2,2018
Cameron Payne,23,PG,CHI,25,14,23.3,8.8,.405,.419,.385,.750,0.7,2.0,2.8,4.5,1.0,0.4,1.4,1.8,2018
Elfrid Payton,23,PG,TOT,63,63,28.7,12.7,.493,.520,.326,.649,1.0,3.3,4.3,6.2,1.3,0.3,2.7,2.3,2018
Gary Payton II,25,PG,TOT,23,6,9.6,3.0,.405,.490,.240,.333,0.6,1.3,1.9,0.9,0.3,0.1,0.3,1.3,2018
Kendrick Perkins,33,C,CLE,1,0,15.0,3.0,.500,.500,,.500,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2018
London Perrantes,23,PG,CLE,14,0,4.7,0.5,.154,.200,.000,.600,0.1,0.2,0.3,0.4,0.1,0.1,0.1,0.4,2018
Alec Peters,22,PF,PHO,20,0,11.3,4.1,.378,.625,.310,.800,0.4,1.5,1.9,0.6,0.1,0.1,0.2,0.7,2018
Marshall Plumlee,25,C,MIL,8,0,6.5,1.8,.333,.333,,.750,0.5,1.6,2.1,0.3,0.0,0.1,0.4,1.3,2018
Mason Plumlee,27,C,DEN,74,26,19.4,7.1,.601,.602,.000,.458,1.8,3.6,5.4,1.9,0.7,1.1,1.4,2.5,2018
Miles Plumlee,29,C,ATL,55,35,16.7,4.3,.583,.583,,.450,1.4,2.7,4.1,0.8,0.3,0.5,1.1,1.4,2018
Jakob Poeltl,22,C,TOR,82,0,18.6,6.9,.659,.660,.500,.594,2.0,2.8,4.8,0.7,0.5,1.2,1.0,2.6,2018
Quincy Pondexter,29,SF,CHI,23,1,8.5,2.0,.286,.407,.136,.824,0.3,0.8,1.2,0.4,0.3,0.1,0.5,1.0,2018
Otto Porter Jr.,24,SF,WAS,77,77,31.6,14.7,.503,.537,.441,.828,1.3,5.1,6.4,2.0,1.5,0.5,1.0,2.0,2018
Bobby Portis,22,PF,CHI,73,4,22.5,13.2,.471,.514,.359,.769,2.2,4.6,6.8,1.7,0.7,0.3,1.4,1.8,2018
Kristaps Porziņģis,22,PF,NYK,48,48,32.4,22.7,.439,.454,.395,.793,1.3,5.3,6.6,1.2,0.8,2.4,1.9,2.9,2018
Dwight Powell,26,C,DAL,79,25,21.2,8.5,.593,.656,.333,.719,1.7,3.9,5.6,1.2,0.8,0.4,0.7,2.4,2018
Norman Powell,24,SG,TOR,70,18,15.2,5.5,.401,.516,.285,.821,0.2,1.5,1.7,1.3,0.5,0.2,0.9,1.6,2018
Alex Poythress,24,PF,IND,25,0,4.2,1.0,.423,.467,.364,,0.3,0.4,0.7,0.1,0.1,0.0,0.1,0.6,2018
Taurean Prince,23,SF,ATL,82,82,30.0,14.1,.426,.461,.385,.844,0.6,4.1,4.7,2.6,1.0,0.5,2.3,2.0,2018
Jacob Pullen,28,PG,PHI,3,0,2.0,0.7,.500,1.000,.000,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,2018
Rodney Purvis,23,SG,ORL,16,2,18.1,6.0,.327,.400,.250,.867,0.1,1.6,1.7,1.1,0.2,0.2,0.6,1.6,2018
Zhou Qi,22,C,HOU,18,0,6.9,1.2,.188,.308,.105,.667,0.3,0.9,1.2,0.1,0.1,0.8,0.6,0.8,2018
Tim Quarterman,23,SG,HOU,3,0,4.3,1.3,.333,1.000,.000,1.000,0.0,1.0,1.0,0.3,0.0,0.0,0.7,0.3,2018
Ivan Rabb,20,PF,MEM,36,5,14.3,5.6,.566,.566,,.806,1.5,2.9,4.4,0.9,0.3,0.4,1.0,1.5,2018
Julius Randle,23,C,LAL,82,49,26.7,16.1,.558,.575,.222,.718,2.2,5.8,8.0,2.6,0.5,0.5,2.6,3.3,2018
Zach Randolph,36,PF,SAC,59,57,25.6,14.5,.473,.503,.347,.785,1.6,5.1,6.7,2.2,0.7,0.2,2.0,2.0,2018
Xavier Rathan-Mayes,23,SG,MEM,5,0,23.6,5.8,.286,.393,.071,.444,0.0,1.0,1.0,3.6,1.2,0.6,2.2,3.6,2018
J.J. Redick,33,SG,PHI,70,70,30.2,17.1,.460,.504,.420,.904,0.1,2.4,2.5,3.0,0.5,0.1,1.5,1.8,2018
Davon Reed,22,SG,PHO,21,1,11.5,3.0,.289,.289,.289,.667,0.1,1.8,1.9,0.6,0.5,0.1,0.5,0.8,2018
Willie Reed,27,C,TOT,42,5,10.2,4.6,.669,.672,.500,.582,0.8,2.0,2.9,0.2,0.2,0.5,0.5,1.3,2018
Josh Richardson,24,SF,MIA,81,81,33.2,12.9,.451,.495,.378,.845,0.9,2.7,3.5,2.9,1.5,0.9,1.7,2.5,2018
Malachi Richardson,22,SG,TOT,26,4,12.5,3.4,.333,.360,.300,.773,0.2,1.1,1.3,0.5,0.4,0.0,0.4,1.0,2018
Austin Rivers,25,SG,LAC,61,59,33.7,15.1,.424,.461,.378,.642,0.4,1.9,2.4,4.0,1.2,0.3,1.8,2.5,2018
Andre Roberson,26,SG,OKC,39,39,26.6,5.0,.537,.627,.222,.316,1.9,2.8,4.7,1.2,1.2,0.9,0.8,2.3,2018
Devin Robinson,22,SF,WAS,1,0,13.0,2.0,.333,.333,,,2.0,3.0,5.0,0.0,1.0,0.0,0.0,2.0,2018
Glenn Robinson III,24,SF,IND,23,1,14.7,4.1,.424,.431,.412,.818,0.5,1.1,1.6,0.7,0.6,0.0,0.2,0.6,2018
Rajon Rondo,31,PG,NOP,65,63,26.2,8.3,.468,.526,.333,.543,0.5,3.6,4.0,8.2,1.1,0.2,2.3,1.8,2018
Derrick Rose,29,PG,TOT,25,7,16.8,8.4,.435,.474,.233,.870,0.5,0.9,1.4,1.5,0.3,0.2,1.4,0.6,2018
Terrence Ross,26,SG,ORL,24,20,25.0,8.7,.398,.469,.323,.750,0.4,2.6,3.0,1.6,1.1,0.5,1.2,1.9,2018
Terry Rozier,23,PG,BOS,80,16,25.9,11.3,.395,.410,.381,.772,0.8,3.9,4.7,2.9,1.0,0.2,1.0,1.5,2018
Ricky Rubio,27,PG,UTA,77,77,29.3,13.1,.418,.451,.352,.866,0.6,4.0,4.6,5.3,1.6,0.1,2.7,2.7,2018
D'Angelo Russell,21,PG,BRK,48,35,25.7,15.5,.414,.477,.324,.740,0.6,3.3,3.9,5.2,0.8,0.4,3.1,1.9,2018
Domantas Sabonis,21,C,IND,74,19,24.5,11.6,.514,.524,.351,.750,2.2,5.5,7.7,2.0,0.5,0.4,1.9,3.0,2018
JaKarr Sampson,24,SF,SAC,22,6,15.6,4.7,.543,.549,.500,.625,1.0,2.6,3.5,0.4,0.4,1.0,0.4,2.2,2018
Dario Šarić,23,PF,PHI,78,73,29.6,14.6,.453,.501,.393,.860,2.0,4.7,6.7,2.6,0.7,0.3,1.9,2.1,2018
Tomáš Satoranský,26,SG,WAS,73,30,22.5,7.2,.523,.544,.465,.781,1.0,2.2,3.2,3.9,0.7,0.2,1.1,1.8,2018
Dennis Schröder,24,PG,ATL,67,67,31.0,19.4,.436,.480,.290,.849,0.7,2.4,3.1,6.2,1.1,0.1,2.7,2.2,2018
Mike Scott,29,PF,WAS,76,1,18.5,8.8,.527,.582,.405,.658,0.7,2.6,3.3,1.1,0.3,0.1,1.0,1.9,2018
Thabo Sefolosha,33,SF,UTA,38,6,21.2,8.2,.492,.551,.381,.815,0.8,3.5,4.2,0.9,1.4,0.3,0.8,1.6,2018
Wayne Selden,23,SG,MEM,35,9,19.8,9.3,.431,.456,.402,.746,0.5,1.1,1.6,1.9,0.5,0.1,1.5,1.7,2018
Ramon Sessions,31,PG,TOT,28,3,14.0,4.9,.359,.374,.308,.772,0.2,1.1,1.4,2.8,0.5,0.1,1.1,1.0,2018
Iman Shumpert,27,SG,CLE,14,6,19.7,4.4,.379,.469,.269,.733,0.5,2.4,2.9,1.2,0.6,0.3,1.1,1.6,2018
Pascal Siakam,23,PF,TOR,81,5,20.7,7.3,.508,.612,.220,.621,1.0,3.5,4.5,2.0,0.8,0.5,0.8,2.0,2018
Xavier Silas,30,SG,BOS,2,0,3.5,0.0,.000,.000,.000,,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,2018
Ben Simmons,21,PG,PHI,81,81,33.7,15.8,.545,.551,.000,.560,1.8,6.3,8.1,8.2,1.7,0.9,3.4,2.6,2018
Jonathon Simmons,28,SG,ORL,69,50,29.4,13.9,.465,.512,.338,.768,0.9,2.6,3.5,2.5,0.8,0.2,2.1,2.5,2018
Kobi Simmons,20,PG,MEM,32,12,20.1,6.1,.423,.460,.282,1.000,0.4,1.1,1.6,2.1,0.6,0.2,1.4,1.9,2018
Kyle Singler,29,SF,OKC,12,0,4.9,1.9,.333,.313,.400,.538,0.1,0.8,0.8,0.2,0.1,0.0,0.3,0.3,2018
Marcus Smart,23,SG,BOS,54,11,29.9,10.2,.367,.429,.301,.729,0.8,2.7,3.5,4.8,1.3,0.4,2.4,2.5,2018
Dennis Smith Jr.,20,PG,DAL,69,69,29.7,15.2,.395,.435,.313,.694,0.7,3.0,3.8,5.2,1.0,0.3,2.8,2.2,2018
Ish Smith,29,PG,DET,82,35,24.9,10.9,.486,.506,.347,.698,0.3,2.4,2.7,4.4,0.8,0.2,1.3,1.7,2018
J.R. Smith,32,SG,CLE,80,61,28.1,8.3,.403,.453,.375,.696,0.4,2.6,2.9,1.8,0.9,0.1,1.0,2.0,2018
Jason Smith,31,C,WAS,33,2,8.6,3.4,.391,.494,.125,.905,0.5,1.1,1.6,0.4,0.1,0.4,0.5,1.3,2018
Josh Smith,32,PF,NOP,3,0,4.0,0.7,.250,.250,,,1.0,0.3,1.3,0.0,0.0,0.0,0.0,1.0,2018
Tony Snell,26,SG,MIL,75,59,27.4,6.9,.435,.490,.403,.792,0.1,1.8,1.9,1.3,0.6,0.4,0.5,1.5,2018
Marreese Speights,30,C,ORL,52,3,13.0,7.7,.395,.448,.369,.727,0.4,2.2,2.6,0.8,0.2,0.4,0.8,2.0,2018
Nik Stauskas,24,SG,TOT,41,0,12.8,4.4,.390,.370,.400,.724,0.1,1.5,1.6,1.0,0.2,0.1,0.6,0.6,2018
Lance Stephenson,27,SG,IND,82,7,22.6,9.2,.427,.495,.289,.661,0.8,4.4,5.2,2.9,0.6,0.2,1.6,2.2,2018
David Stockton,26,PG,UTA,3,0,3.0,3.3,.667,,.667,1.000,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,2018
Julyan Stone,29,SG,CHO,23,0,7.6,0.8,.462,,.462,.500,0.0,1.2,1.3,1.1,0.2,0.1,0.3,0.9,2018
Edmond Sumner,22,PG,IND,1,0,2.0,2.0,1.000,1.000,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2018
Caleb Swanigan,20,PF,POR,27,3,7.0,2.3,.400,.442,.125,.667,0.6,1.4,2.0,0.5,0.2,0.1,0.7,1.4,2018
Jayson Tatum,19,SF,BOS,80,80,30.5,13.9,.475,.492,.434,.826,0.6,4.4,5.0,1.6,1.0,0.7,1.4,2.1,2018
Isaiah Taylor,23,PG,ATL,67,9,17.4,6.6,.418,.461,.250,.702,0.3,1.1,1.4,3.1,0.5,0.1,1.3,1.7,2018
Jeff Teague,29,PG,MIN,70,70,33.0,14.2,.446,.477,.368,.845,0.3,2.6,3.0,7.0,1.5,0.3,2.5,2.4,2018
Marquis Teague,24,PG,MEM,3,0,24.7,3.7,.250,.250,.250,.400,0.3,1.7,2.0,4.3,1.3,0.0,1.0,1.7,2018
Mirza Teletović,32,PF,MIL,10,0,15.9,7.1,.439,.333,.467,,0.3,2.0,2.3,1.0,0.4,0.1,0.7,1.4,2018
Garrett Temple,31,SG,SAC,65,35,24.8,8.4,.418,.442,.392,.769,0.3,2.0,2.3,1.9,0.9,0.4,1.2,2.1,2018
Miloš Teodosić,30,PG,LAC,45,36,25.2,9.5,.419,.492,.379,.848,0.4,2.4,2.8,4.6,0.5,0.1,2.2,2.3,2018
Jason Terry,40,SG,MIL,51,4,16.0,3.3,.383,.487,.348,.889,0.1,0.8,0.9,1.2,0.8,0.3,0.5,1.0,2018
Daniel Theis,25,C,BOS,63,3,14.9,5.3,.541,.617,.310,.753,1.4,2.9,4.3,0.9,0.5,0.8,0.9,2.5,2018
Isaiah Thomas,28,PG,TOT,32,15,26.9,15.2,.373,.438,.293,.893,0.5,1.6,2.1,4.8,0.5,0.1,3.0,1.8,2018
Lance Thomas,29,PF,NYK,73,31,18.5,4.1,.382,.364,.403,.830,0.6,1.8,2.4,0.6,0.4,0.2,0.5,1.8,2018
Klay Thompson,27,SG,GSW,73,73,34.3,20.0,.488,.526,.440,.837,0.4,3.4,3.8,2.5,0.8,0.5,1.8,1.6,2018
Tristan Thompson,26,C,CLE,53,22,20.2,5.8,.562,.562,,.544,2.4,4.3,6.6,0.6,0.3,0.3,0.7,1.9,2018
Sindarius Thornwell,23,SG,LAC,73,17,15.8,3.9,.429,.448,.377,.670,0.5,1.5,1.9,0.9,0.7,0.3,0.7,1.7,2018
Anthony Tolliver,32,PF,DET,79,14,22.2,8.9,.464,.561,.436,.797,0.6,2.4,3.1,1.1,0.4,0.3,0.7,1.8,2018
Karl-Anthony Towns,22,C,MIN,82,82,35.6,21.3,.545,.585,.421,.858,2.9,9.4,12.3,2.4,0.8,1.4,1.9,3.5,2018
P.J. Tucker,32,PF,HOU,82,34,27.8,6.1,.390,.435,.371,.717,1.1,4.4,5.6,0.9,1.0,0.3,0.9,2.5,2018
Evan Turner,29,SF,POR,79,40,25.7,8.2,.447,.485,.318,.850,0.4,2.7,3.1,2.2,0.6,0.4,1.3,2.1,2018
Myles Turner,21,C,IND,65,62,28.2,12.7,.479,.519,.357,.777,1.4,5.0,6.4,1.3,0.6,1.8,1.5,2.9,2018
Ekpe Udoh,30,C,UTA,63,3,12.9,2.6,.500,.504,.000,.750,1.1,1.3,2.4,0.8,0.7,1.2,0.3,1.7,2018
Tyler Ulis,22,PG,PHO,71,43,23.4,7.8,.388,.425,.288,.832,0.3,1.5,1.8,4.4,1.0,0.1,1.8,1.7,2018
Jonas Valančiūnas,25,C,TOR,77,77,22.4,12.7,.568,.587,.405,.806,2.4,6.2,8.6,1.1,0.4,0.9,1.5,2.5,2018
Denzel Valentine,24,SG,CHI,77,37,27.2,10.2,.417,.450,.386,.745,0.6,4.5,5.1,3.2,0.8,0.1,1.3,2.4,2018
Fred VanVleet,23,PG,TOR,76,0,20.0,8.6,.426,.437,.414,.832,0.3,2.1,2.4,3.2,0.9,0.3,1.0,1.7,2018
Rashad Vaughn,21,SG,TOT,28,0,7.6,2.3,.411,.474,.378,.667,0.1,0.6,0.8,0.5,0.2,0.1,0.2,0.5,2018
Noah Vonleh,22,PF,TOT,54,16,16.2,4.9,.444,.500,.303,.621,1.3,4.5,5.8,0.6,0.4,0.3,0.6,1.3,2018
Nikola Vučević,27,C,ORL,57,57,29.5,16.5,.475,.527,.314,.819,1.8,7.4,9.2,3.4,1.0,1.1,1.9,2.5,2018
Dwyane Wade,36,SG,TOT,67,3,22.9,11.4,.438,.468,.288,.714,0.7,3.0,3.8,3.4,0.9,0.7,2.1,1.9,2018
Dion Waiters,26,SG,MIA,30,30,30.6,14.3,.398,.463,.306,.739,0.3,2.3,2.6,3.8,0.8,0.3,2.3,2.0,2018
Kemba Walker,27,PG,CHO,80,80,34.2,22.1,.431,.469,.384,.864,0.4,2.7,3.1,5.6,1.1,0.3,2.2,1.2,2018
John Wall,27,PG,WAS,41,41,34.4,19.4,.420,.436,.371,.726,0.5,3.1,3.7,9.6,1.4,1.1,3.9,2.0,2018
Tyrone Wallace,23,PG,LAC,30,19,28.4,9.7,.445,.483,.250,.782,0.7,2.8,3.5,2.4,0.9,0.4,1.5,2.8,2018
Derrick Walton,22,PG,MIA,16,0,9.2,1.8,.320,.125,.412,1.000,0.1,0.9,1.0,1.0,0.4,0.2,0.1,0.4,2018
Jameel Warney,24,PF,DAL,3,0,9.0,5.7,.583,.583,,.600,1.3,1.7,3.0,0.0,0.0,0.0,0.3,0.7,2018
T.J. Warren,24,SF,PHO,65,65,33.0,19.6,.498,.523,.222,.757,1.9,3.2,5.1,1.3,1.0,0.6,1.3,2.3,2018
Travis Wear,27,SF,LAL,17,0,13.4,4.4,.347,.320,.362,1.000,0.0,2.2,2.2,0.4,0.2,0.3,0.4,1.8,2018
James Webb III,24,SF,BRK,10,0,12.0,1.6,.250,.400,.211,,0.8,1.6,2.4,0.4,0.1,0.0,0.4,1.0,2018
Briante Weber,25,PG,TOT,18,0,13.2,2.8,.442,.469,.364,.800,0.4,1.5,1.9,1.2,1.0,0.3,0.8,1.6,2018
David West,37,C,GSW,73,0,13.7,6.8,.571,.576,.375,.759,0.9,2.4,3.3,1.9,0.6,1.0,1.1,1.6,2018
Russell Westbrook,29,PG,OKC,80,80,36.4,25.4,.449,.485,.298,.737,1.9,8.2,10.1,10.3,1.8,0.3,4.8,2.5,2018
Andrew White,24,SF,ATL,15,0,13.9,4.6,.342,.292,.367,.250,0.3,2.0,2.3,0.4,0.2,0.1,0.5,0.8,2018
Derrick White,23,PG,SAS,17,0,8.2,3.2,.485,.400,.615,.700,0.3,1.2,1.5,0.5,0.2,0.2,0.4,0.5,2018
Okaro White,25,PF,MIA,6,4,13.3,3.3,.438,.600,.364,.667,0.5,1.3,1.8,0.3,0.2,0.2,0.2,1.0,2018
Isaiah Whitehead,22,PG,BRK,16,0,11.3,6.3,.465,.485,.389,.684,0.3,1.4,1.6,1.3,0.5,0.1,1.5,1.4,2018
Hassan Whiteside,28,C,MIA,54,54,25.3,14.0,.540,.538,1.000,.703,3.2,8.2,11.4,1.0,0.7,1.7,1.7,2.4,2018
Andrew Wiggins,22,SF,MIN,82,82,36.3,17.7,.438,.475,.331,.643,1.0,3.4,4.4,2.0,1.1,0.6,1.7,2.0,2018
Jacob Wiley,23,PF,BRK,5,0,6.6,0.8,.250,.000,.500,.500,0.4,1.8,2.2,0.4,0.2,0.0,0.0,0.8,2018
Damien Wilkins,38,SF,IND,19,1,8.0,1.7,.333,.429,.222,.750,0.3,0.6,0.8,0.5,0.1,0.1,0.3,0.4,2018
Alan Williams,25,PF,PHO,5,0,14.0,4.0,.389,.389,,.667,0.6,3.8,4.4,1.6,1.0,0.2,1.4,2.6,2018
C.J. Williams,27,SG,LAC,38,17,18.6,5.5,.442,.546,.282,.813,0.3,1.2,1.5,1.1,0.8,0.3,0.5,1.7,2018
Derrick Williams,26,PF,LAL,2,0,4.5,1.0,.250,.500,.000,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2018
Lou Williams,31,SG,LAC,79,19,32.8,22.6,.435,.484,.359,.880,0.5,2.0,2.5,5.3,1.1,0.2,3.0,1.3,2018
Marvin Williams,31,PF,CHO,78,78,25.7,9.5,.458,.512,.413,.829,0.9,3.8,4.7,1.2,0.7,0.5,0.8,1.5,2018
Matt Williams,24,SG,MIA,3,0,3.7,1.7,.333,1.000,.200,,0.0,0.3,0.3,0.0,0.0,0.0,0.3,0.3,2018
Troy Williams,23,SF,TOT,21,1,14.6,6.3,.468,.563,.289,.667,1.0,2.0,3.0,0.8,1.0,0.2,0.9,1.6,2018
D.J. Wilson,21,PF,MIL,22,0,3.2,1.0,.563,.636,.400,.500,0.1,0.4,0.5,0.1,0.1,0.0,0.2,0.3,2018
Jamil Wilson,27,SF,LAC,15,10,18.3,7.0,.469,.611,.429,.500,0.2,1.9,2.1,0.7,0.3,0.5,0.5,2.3,2018
Justise Winslow,21,PF,MIA,68,25,24.7,7.8,.424,.440,.380,.635,0.9,4.5,5.4,2.2,0.8,0.5,1.1,2.1,2018
Jeff Withey,27,C,DAL,9,0,4.3,1.7,.375,.667,.200,.500,0.1,1.0,1.1,0.0,0.0,0.3,0.2,0.3,2018
Nate Wolters,26,PG,UTA,5,0,3.8,0.4,.167,.167,,,0.2,0.2,0.4,0.2,0.0,0.0,0.0,0.2,2018
Brandan Wright,30,PF,TOT,28,1,13.6,5.0,.578,.578,,.636,1.2,2.2,3.4,0.5,0.5,0.9,0.3,1.1,2018
Delon Wright,25,PG,TOR,69,4,20.8,8.0,.465,.520,.366,.829,0.7,2.2,2.9,2.9,1.0,0.5,1.1,1.2,2018
Guerschon Yabusele,22,PF,BOS,33,4,7.1,2.4,.426,.583,.324,.682,0.5,1.1,1.6,0.5,0.1,0.2,0.4,0.7,2018
James Young,22,SG,PHI,6,0,10.2,2.8,.357,.500,.300,.667,0.0,0.3,0.3,0.3,0.0,0.0,0.2,0.7,2018
Joe Young,25,PG,IND,53,1,10.5,3.9,.430,.458,.379,.759,0.2,1.0,1.2,0.7,0.3,0.0,0.5,0.7,2018
Nick Young,32,SG,GSW,80,8,17.4,7.3,.412,.481,.377,.862,0.3,1.3,1.6,0.5,0.5,0.1,0.5,1.3,2018
Thaddeus Young,29,PF,IND,81,81,32.2,11.8,.487,.531,.320,.598,2.3,4.0,6.3,1.9,1.7,0.4,1.3,2.2,2018
Cody Zeller,25,C,CHO,33,0,19.0,7.1,.545,.542,.667,.718,2.0,3.3,5.4,0.9,0.4,0.6,1.0,2.5,2018
Tyler Zeller,28,C,TOT,66,34,16.8,6.7,.560,.578,.357,.722,1.7,3.0,4.6,0.7,0.2,0.5,0.7,1.9,2018
Paul Zipser,23,SF,CHI,54,12,15.3,4.0,.346,.355,.336,.760,0.2,2.2,2.4,0.9,0.4,0.3,0.8,1.6,2018
Ante Žižić,21,C,CLE,32,2,6.7,3.7,.731,.731,,.724,0.8,1.1,1.9,0.2,0.1,0.4,0.3,0.9,2018
Ivica Zubac,20,C,LAL,43,0,9.5,3.7,.500,.504,.000,.765,1.0,1.8,2.9,0.6,0.2,0.3,0.6,1.1,2018
